"delta_cost","delta_qaly"
655.657033070866,0.00680712703519863
780.03778976378,0.0058228157825241
1183.58922598425,-0.00417443558774866
1508.41390787402,0.013422205694514
1526.27541496063,0.00969941847618123
1724.51202913386,0.0158986025104152
1074.40475590551,-0.00296272103564056
884.398786614173,0.000125078820999533
1087.13632047244,0.00186030493621563
1535.06923385827,0.00465072461424867
1343.52404173228,0.0120456919271128
377.919783464567,0.0111053910868944
974.645037007874,0.0141621368170868
895.73875984252,0.00757098740480848
1048.43289606299,-0.0114147035521997
1368.45311181102,-0.00942458784027767
885.318861417323,0.0017360345357241
1232.20191732283,-0.00326892916619509
1359.03911023622,0.0125889612874366
1519.45588267717,0.00182275110888346
1510.35131181102,0.0297244902908697
1101.37221417323,0.0160707529628612
1713.22291889764,-0.00103883113173482
1174.42104409449,0.00020700954475146
1208.6411480315,0.00648969802799292
955.861207086614,0.0013955493756299
1037.52707007874,0.00485325011991571
1488.87037480315,0.0137235417441403
958.283353543307,0.00762936614442702
1402.63993779528,-0.00187058804507753
1628.32285669291,-0.00570102453825716
2397.87071968504,-0.00258109266115862
1516.63096929134,-0.00474348817280798
1041.78493070866,0.0067362555039963
802.193751181102,0.0142529925032472
1607.67763385827,-0.0165732024770004
1030.06635433071,-0.000663961152699843
648.043027559055,0.00190195476078836
1523.15599370079,0.00925778374212465
1162.82815511811,0.00722458460659563
618.778653543307,0.00981357823085256
1231.08676929134,0.00882549434914065
1237.3658015748,-0.00184076271780195
693.406909448819,0.00917992745773308
361.063630708662,-0.00236915714077834
1605.84737716535,0.00865039046710538
1188.93083779528,0.00213378820460586
1588.88733700787,-0.00459927673311883
1302.01576692913,0.00925307334529796
833.012277165354,0.0172734132052795
1300.25844409449,-0.0113990740890448
914.552368503937,0.020243992088258
1336.02299527559,-0.00396358874031917
1353.30703149606,0.00460562552884175
1122.06588582677,0.0137755070143953
1049.40074409449,0.000756713932319034
1198.89521732283,0.00988586180320888
1169.87754251969,-0.00514939072041047
984.775057480315,-0.0036086490215417
1464.52264251969,0.00907060744716971
736.622092125984,0.00886601238500218
1410.57467244094,0.00392222994712929
1025.95709291339,-0.00910367723541744
794.604296850394,0.00243470387556791
1519.65660393701,0.00397476650120994
1219.20615354331,0.0161084038006543
1277.21459448819,-0.00461351571299995
806.808325984252,-0.00400560504885554
1565.24457086614,-0.0102031722420734
1145.63688188976,-0.00480872231833444
1470.12220787402,-0.000680205015440832
945.106958267716,0.0152509067783365
1351.17896929134,0.00191073959697544
1997.54246299213,-0.00505891229715383
455.92724488189,-0.000408360145946862
1397.95350866142,-0.00215889235611463
1327.61597874016,-0.019874673263378
1571.14843543307,-0.0111083337375436
725.679021259842,0.0106865969269242
300.491251968504,-0.00766817032881156
769.238462204724,0.00127216284822713
1174.20064488189,-6.52988191671144e-05
1855.08898976378,-0.00914034718966085
1532.36084488189,0.0114532921577821
1383.0285007874,-0.0123371113518408
749.555283464567,-0.00431602774499185
1144.27319527559,0.00352291333193207
1425.84839055118,0.0179875395452365
1431.41017795276,0.0162218413663384
1240.31793464567,0.00262080227651215
1195.70238346457,-0.00890042954076325
1597.94751417323,0.000516343567936964
1864.69012283465,0.0124179749605221
1188.38047480315,0.0069452375947873
1216.5240023622,0.00389248007243448
772.266205511811,0.009221695850647
1870.06714173228,0.00175054298910787
1542.53361496063,0.0121660819091659
-10.8282677165357,0.00372110570367616
524.458034645669,0.0024681940424798
1144.85761023622,-0.00129580106388139
